handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15823,,,3.0,TRUE,,,InStock,1.0,,,,Cardinal,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11558,,,,TRUE,,,InStock,1.0,,,,Natural,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15854,,,6.5,TRUE,,,InStock,1.0,,,,Gold,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15883,,,3.0,TRUE,,,InStock,1.0,,,,Royal,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11553,,,,TRUE,,,InStock,1.0,,,,Light Pink,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11572,,,,TRUE,,,InStock,1.0,,,,Sport Grey,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_14975,,,,TRUE,,,InStock,1.0,,,,Ash,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15851,,,,TRUE,,,InStock,1.0,,,,Gold,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15820,,,,TRUE,,,InStock,1.0,,,,Cardinal,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11569,,,,TRUE,,,InStock,1.0,,,,Red,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_14973,,,,TRUE,,,InStock,1.0,,,,Ash,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15824,,,6.5,TRUE,,,InStock,1.0,,,,Cardinal,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15880,,,,TRUE,,,InStock,1.0,,,,Royal,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_12639,,,,TRUE,,,InStock,1.0,,,,Sand,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_12650,,,6.5,TRUE,,,InStock,1.0,,,,White,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11559,,,,TRUE,,,InStock,1.0,,,,Natural,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15819,,,,TRUE,,,InStock,1.0,,,,Cardinal,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11548,,,,TRUE,,,InStock,1.0,,,,Black,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_16250,,,6.5,TRUE,,,InStock,1.0,,,,Red,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_16255,,,6.5,TRUE,,,InStock,1.0,,,,Sand,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11577,,,,TRUE,,,InStock,1.0,,,,White,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11552,,,,TRUE,,,InStock,1.0,,,,Light Pink,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11574,,,,TRUE,,,InStock,1.0,,,,Sport Grey,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15828,,,,TRUE,,,InStock,1.0,,,,Carolina Blue,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_14986,,,6.5,TRUE,,,InStock,1.0,,,,Sky,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15884,,,6.5,TRUE,,,InStock,1.0,,,,Royal,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11579,,,,TRUE,,,InStock,1.0,,,,White,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15849,,,,TRUE,,,InStock,1.0,,,,Gold,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11560,,,3.0,TRUE,,,InStock,1.0,,,,Natural,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11566,,,,TRUE,,,InStock,1.0,,,,Red,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_12643,,,3.0,TRUE,,,InStock,1.0,,,,Sand,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15827,,,,TRUE,,,InStock,1.0,,,,Carolina Blue,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15882,,,,TRUE,,,InStock,1.0,,,,Royal,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15817,,,3.0,TRUE,,,InStock,1.0,,,,Azalea,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11557,,,,TRUE,,,InStock,1.0,,,,Natural,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15822,,,,TRUE,,,InStock,1.0,,,,Cardinal,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11568,,,,TRUE,,,InStock,1.0,,,,Red,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_16246,,,6.5,TRUE,,,InStock,1.0,,,,Natural,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11547,,,,TRUE,,,InStock,1.0,,,,Black,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15877,,,3.0,TRUE,,,InStock,1.0,,,,Purple,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15853,,,3.0,TRUE,,,InStock,1.0,,,,Gold,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15866,,,6.5,TRUE,,,InStock,1.0,,,,Light Blue,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11554,,,,TRUE,,,InStock,1.0,,,,Light Pink,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11546,,,,TRUE,,,InStock,1.0,,,,Black,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_12641,,,,TRUE,,,InStock,1.0,,,,Sand,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_14982,,,,TRUE,,,InStock,1.0,,,,Sky,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11555,,,3.0,TRUE,,,InStock,1.0,,,,Light Pink,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15874,,,,TRUE,,,InStock,1.0,,,,Purple,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15865,,,3.0,TRUE,,,InStock,1.0,,,,Light Blue,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11571,,,,TRUE,,,InStock,1.0,,,,Sport Grey,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15878,,,6.5,TRUE,,,InStock,1.0,,,,Purple,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_12644,,,6.5,TRUE,,,InStock,1.0,,,,Black,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_14981,,,,TRUE,,,InStock,1.0,,,,Sky,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11556,,,,TRUE,,,InStock,1.0,,,,Natural,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15875,,,,TRUE,,,InStock,1.0,,,,Purple,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_14974,,,,TRUE,,,InStock,1.0,,,,Ash,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_14984,,,,TRUE,,,InStock,1.0,,,,Sky,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15814,,,,TRUE,,,InStock,1.0,,,,Azalea,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11567,,,,TRUE,,,InStock,1.0,,,,Red,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15813,,,,TRUE,,,InStock,1.0,,,,Azalea,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_12640,,,,TRUE,,,InStock,1.0,,,,Sand,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15861,,,,TRUE,,,InStock,1.0,,,,Light Blue,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11570,,,3.0,TRUE,,,InStock,1.0,,,,Red,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11576,,,,TRUE,,,InStock,1.0,,,,White,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15862,,,,TRUE,,,InStock,1.0,,,,Light Blue,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_14976,,,,TRUE,,,InStock,1.0,,,,Ash,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11575,,,3.0,TRUE,,,InStock,1.0,,,,Sport Grey,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_14977,,,3.0,TRUE,,,InStock,1.0,,,,Ash,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15818,,,6.5,TRUE,,,InStock,1.0,,,,Azalea,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15852,,,,TRUE,,,InStock,1.0,,,,Gold,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11578,,,,TRUE,,,InStock,1.0,,,,White,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15830,,,6.5,TRUE,,,InStock,1.0,,,,Carolina Blue,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15864,,,,TRUE,,,InStock,1.0,,,,Light Blue,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_12642,,,,TRUE,,,InStock,1.0,,,,Sand,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15863,,,,TRUE,,,InStock,1.0,,,,Light Blue,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15825,,,,TRUE,,,InStock,1.0,,,,Carolina Blue,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11580,,,3.0,TRUE,,,InStock,1.0,,,,White,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11549,,,,TRUE,,,InStock,1.0,,,,Black,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11550,,,3.0,TRUE,,,InStock,1.0,,,,Black,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_14985,,,3.0,TRUE,,,InStock,1.0,,,,Sky,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_15816,,,,TRUE,,,InStock,1.0,,,,Azalea,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_14978,,,6.5,TRUE,,,InStock,1.0,,,,Ash,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_14983,,,,TRUE,,,InStock,1.0,,,,Sky,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ae5336c9-67a0-4d9e-a7ea-638764199478,Variant,,,,,6793C9B3B1CD2_11551,,,,TRUE,,,InStock,1.0,,,,Light Pink,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Product,Jupiter and Galilean Moons Unisex Premium Sweatshirt ,"Rock a classic sweatshirt with Europa , Io, Ganymede, and Callisto orbiting Jupiter. <br><br>Disclaimer: This sweatshirt runs small. For the perfect fit, we recommend ordering one size larger than your usual size.",e13df5_b72a43f2c81e4655bf1cb1fe3eac17fa~mv2.jpg;e13df5_a08def8d2843469ebd2427d388aeb6e9~mv2.jpg;e13df5_b1c3af1d8f5d4bf0b31aa12d66a15a05~mv2.jpg;e13df5_c4a6596bfbac446e913bbd869274756d~mv2.jpg;e13df5_0b55e429c15d4d81b71af1a98daf3e74~mv2.jpg;e13df5_cbf49226e4594bc19181ae638e47d12c~mv2.jpg;e13df5_c3aa0b7c88b74ad882e907e279881e9a~mv2.jpg;e13df5_944292b6e40e4e44bb0dc7fb5dcf7ae8~mv2.jpg;e13df5_9858d11ae66d43e7b61415b24b97d0ac~mv2.jpg;e13df5_a063f19854ff42dca6109ac3ecb9290a~mv2.jpg;e13df5_23e613b5ba154c959191c3ae32237058~mv2.jpg;e13df5_b272d434bc5b4b53b50ff9fa2364fd9b~mv2.jpg;e13df5_d4f71b4092bc41e689284832339da26f~mv2.jpg;e13df5_add427d8f715445c9c2520a5bb39f0e6~mv2.jpg;e13df5_1b52aca9de934d3a9aeb91d4bb580078~mv2.jpg;e13df5_d766363437514cd9b03f44efb702f238~mv2.jpg;e13df5_59cb2841d01d437291aa8419911e6980~mv2.jpg;e13df5_f161fd1c15714721afd15a3b1632364d~mv2.jpg;e13df5_d77784ea0c754d00b1b9ea14ab970fcc~mv2.jpg;e13df5_9316a0dfa6a7422fbaac016669eba18a~mv2.jpg;e13df5_e473c3d038eb407cbbea8507760b9036~mv2.jpg;e13df5_769b52c22ec84af6bc7dad049cb3e831~mv2.jpg;e13df5_62ac60d7d1fd4d4f8c8d0adcaa02e515~mv2.jpg;e13df5_0c725ba1ed4e41f9b937900032f52bbc~mv2.jpg;e13df5_f4bc9871466446f791ff12a50201615b~mv2.jpg;e13df5_0d2626b1c23c44e48f78d3377a1898ec~mv2.jpg;e13df5_1ad48da69d5d40d19eb172afcd891e2b~mv2.jpg;e13df5_21c24d1c1cd244f2a513369789380da4~mv2.jpg;e13df5_da73879aad8342c9a746f98682dac54e~mv2.jpg;e13df5_aa1d90ef7c1c4190bdbbb4243e29dc59~mv2.jpg;e13df5_77c1ac0e21b64c8989c4ec888a0eb675~mv2.jpg;e13df5_a38fda9881cc49b6b767b3468a3fe151~mv2.jpg;e13df5_50a731edd4bc408083eab9b45ba2da3f~mv2.jpg;e13df5_229eeb8eca48461f99a53ba903d9ffe1~mv2.jpg;e13df5_1803562d79ff48e8b772f66196aaeb77~mv2.jpg;e13df5_e94b5c6b11a94e279874b5a4c36eb464~mv2.jpg;e13df5_f5a74a9d7b8c435d9ae6c0a4d9172e22~mv2.jpg;e13df5_3f6b2df42d99486fba8ceb6c8a90c99f~mv2.jpg;e13df5_25fbbd7a8bea461da96a51b43af2c126~mv2.jpg;e13df5_049ef957b79744e4ab78e958ba90dc35~mv2.jpg;e13df5_a4b4f5c9a1204651958468083759d3a2~mv2.jpg;e13df5_d26e76fa1ae745b995c69fc72ac5de1f~mv2.jpg;e13df5_c1cf843144e14f20abca4ce340d57d65~mv2.jpg;e13df5_ea6a28827b8345669103726c450a0c3b~mv2.jpg;e13df5_57bdd91a66be4287829078c9baa9590d~mv2.jpg;e13df5_ee60b48f03964fd99ac8f622b3b61be6~mv2.jpg;e13df5_4da582bc28af41bfad84cd9284194c05~mv2.jpg;e13df5_873d96d38c914070ae29bb7569486330~mv2.jpg;e13df5_4bd7294ba7ca4bc7a255ed6036fc7789~mv2.jpg;e13df5_8090e3eb3a81488a8d25596b709f3080~mv2.jpg,Merchandise,,,32.5,,TRUE,PERCENT,0.0,InStock,,,Color,DROP_DOWN,Black;Navy Blazer;Charcoal Heather;Team Royal;Vintage Black;Forest Green;Team Red;Dusty Rose;Carbon Grey;Bone,Size,DROP_DOWN,S;M;L;XL;2XL;3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13870,,,,TRUE,,,InStock,1.0,,,,Team Royal,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13259,,,4.0,TRUE,,,InStock,1.0,,,,Carbon Grey,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13867,,,2.0,TRUE,,,InStock,1.0,,,,Dusty Rose,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13256,,,2.0,TRUE,,,InStock,1.0,,,,Navy Blazer,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_11262,,,,TRUE,,,InStock,1.0,,,,Charcoal Heather,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13866,,,,TRUE,,,InStock,1.0,,,,Dusty Rose,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_20361,,,,TRUE,,,InStock,1.0,,,,Vintage Black,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_20357,,,,TRUE,,,InStock,1.0,,,,Bone,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_11245,,,,TRUE,,,InStock,1.0,,,,Carbon Grey,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13868,,,4.0,TRUE,,,InStock,1.0,,,,Dusty Rose,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_20355,,,,TRUE,,,InStock,1.0,,,,Bone,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_16161,,,4.0,TRUE,,,InStock,1.0,,,,Forest Green,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_11261,,,,TRUE,,,InStock,1.0,,,,Charcoal Heather,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13873,,,2.0,TRUE,,,InStock,1.0,,,,Team Royal,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_16160,,,2.0,TRUE,,,InStock,1.0,,,,Forest Green,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_20369,,,,TRUE,,,InStock,1.0,,,,Team Red,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_20360,,,,TRUE,,,InStock,1.0,,,,Vintage Black,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
